start,end,file,Microcentrum rhombifolium_Greater Angle-wing,Megaceryle alcyon_Belted Kingfisher,Dryocopus pileatus_Pileated Woodpecker,Anas platyrhynchos_Mallard,Sitta carolinensis_White-breasted Nuthatch,Cyanocitta cristata_Blue Jay,Sitta canadensis_Red-breasted Nuthatch,Regulus satrapa_Golden-crowned Kinglet,Poecile atricapillus_Black-capped Chickadee,Corvus brachyrhynchos_American Crow,Vireo flavifrons_Yellow-throated Vireo,Baeolophus bicolor_Tufted Titmouse,Sialia sialis_Eastern Bluebird,Dryobates villosus_Hairy Woodpecker,Sayornis phoebe_Eastern Phoebe,Colaptes auratus_Northern Flicker,Zonotrichia leucophrys_White-crowned Sparrow,Hydroprogne caspia_Caspian Tern,Haemorhous mexicanus_House Finch,Turdus migratorius_American Robin,Zonotrichia albicollis_White-throated Sparrow,Salpinctes obsoletus_Rock Wren,Bubo virginianus_Great Horned Owl,Dryobates pubescens_Downy Woodpecker,Mareca strepera_Gadwall,Vireo solitarius_Blue-headed Vireo,Tamias striatus_Eastern Chipmunk,Falco columbarius_Merlin,Setophaga coronata_Yellow-rumped Warbler,Spizelloides arborea_American Tree Sparrow,Nycticorax nycticorax_Black-crowned Night-Heron,Pseudacris crucifer_Spring Peeper,Junco hyemalis_Dark-eyed Junco,Pluvialis squatarola_Black-bellied Plover,Catharus guttatus_Hermit Thrush,Certhia americana_Brown Creeper,Aegolius acadicus_Northern Saw-whet Owl,Tringa melanoleuca_Greater Yellowlegs
42.0,45.0,20251005_070200.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20251005_070200.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20251005_070200.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20251005_070200.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20251005_070200.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20251005_070300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20251005_070300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20251005_070300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20251005_070300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20251005_070300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20251005_070300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20251005_070300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20251005_070300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20251005_070300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20251005_070300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20251005_070300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20251005_070300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20251005_070300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20251005_070300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20251005_070300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20251005_070300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20251005_070300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20251005_070300.WAV,,,,,0.4222208261489868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20251005_070300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20251005_070400.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20251005_070400.WAV,,,,,0.5390942096710205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20251005_070400.WAV,,,,,0.5737864375114441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20251005_070400.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20251005_070400.WAV,,,,,,,,,0.40813586115837097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20251005_070400.WAV,,,,,0.8386858701705933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20251005_070400.WAV,,,,,,,,,0.5546891689300537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20251005_070400.WAV,,,,,,,,,0.4217047393321991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20251005_070400.WAV,,,,,,,,,0.45052820444107056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20251005_070400.WAV,,,,,0.8929347991943359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20251005_070400.WAV,,,,,,,,,0.6890413165092468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20251005_070400.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20251005_070400.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20251005_070400.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20251005_070400.WAV,,,,,,,,,0.47915998101234436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20251005_070400.WAV,,,,,0.561787486076355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20251005_070400.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20251005_070400.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20251005_070400.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20251005_070500.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20251005_070500.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20251005_070500.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20251005_070500.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20251005_070500.WAV,,,,,,,,,0.6470749378204346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20251005_070500.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20251005_070500.WAV,,,,,,,,,0.5800172686576843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20251005_070500.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20251005_070500.WAV,,,,,,,,,0.49600669741630554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20251005_070500.WAV,,,,,,,,,0.4859412908554077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20251005_070500.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20251005_070500.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20251005_070500.WAV,,,,,0.4725920855998993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20251005_070500.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20251005_070500.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20251005_070500.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20251005_070500.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20251005_070500.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20251005_070500.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20251005_070600.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20251005_070600.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20251005_070600.WAV,,,,,0.42164933681488037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20251005_070600.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20251005_070600.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20251005_070600.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20251005_070600.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20251005_070600.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20251005_070600.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20251005_070600.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20251005_070600.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20251005_070600.WAV,,,,,,,,,0.40917301177978516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20251005_070600.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20251005_070600.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20251005_070600.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20251005_070600.WAV,,,,,0.47142308950424194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20251005_070600.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20251005_070600.WAV,,,,,,,,,0.4271334111690521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20251005_070600.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20251005_070700.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20251005_070700.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20251005_070700.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20251005_070700.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20251005_070700.WAV,,,,,0.43991830945014954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20251005_070700.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20251005_070700.WAV,,,,,0.4344823956489563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20251005_070700.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20251005_070700.WAV,,,,,0.430952250957489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20251005_070700.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20251005_070700.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20251005_070700.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20251005_070700.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20251005_070700.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20251005_070700.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20251005_070700.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20251005_070700.WAV,,,,,,,,,0.642468273639679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20251005_070700.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20251005_070700.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20251005_070800.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20251005_070800.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20251005_070800.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20251005_070800.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20251005_070800.WAV,,,,,,,,,0.49825096130371094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20251005_070800.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20251005_070800.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20251005_070800.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20251005_070800.WAV,,,,,,,,,0.701346755027771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20251005_070800.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20251005_070800.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20251005_070800.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20251005_070800.WAV,,,,,,,,,0.4034344553947449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20251005_070800.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20251005_070800.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20251005_070800.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20251005_070800.WAV,,,,,,,,,0.6219050288200378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20251005_070800.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20251005_070800.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20251005_070900.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20251005_070900.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20251005_070900.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20251005_070900.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20251005_070900.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20251005_070900.WAV,,,,,,,,,0.5419312715530396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20251005_070900.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20251005_070900.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20251005_070900.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20251005_070900.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20251005_070900.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20251005_070900.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20251005_070900.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20251005_070900.WAV,,,,,,,0.5051132440567017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20251005_070900.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20251005_070900.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20251005_070900.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20251005_070900.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20251005_070900.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20251005_071000.WAV,,,,,,,,,0.41932809352874756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20251005_071000.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20251005_071000.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20251005_071000.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20251005_071000.WAV,,,,,,,0.827825665473938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20251005_071000.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20251005_071000.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20251005_071000.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20251005_071000.WAV,,,,,,,,0.4186144471168518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20251005_071000.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20251005_071000.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20251005_071000.WAV,,,,,,,0.852895200252533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20251005_071000.WAV,,,,,,,0.7749861478805542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20251005_071000.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20251005_071000.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20251005_071000.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20251005_071000.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20251005_071000.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20251005_071000.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20251005_071100.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20251005_071100.WAV,,,,,,,,,0.5776754021644592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20251005_071100.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20251005_071100.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20251005_071100.WAV,,,,,,,,,0.7438306212425232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20251005_071100.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20251005_071100.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20251005_071100.WAV,,,,,,,,0.5559236407279968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20251005_071100.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20251005_071100.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20251005_071100.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20251005_071100.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20251005_071100.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20251005_071100.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20251005_071100.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20251005_071100.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20251005_071100.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20251005_071100.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20251005_071100.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20251005_071200.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20251005_071200.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20251005_071200.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20251005_071200.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20251005_071200.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20251005_071200.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20251005_071200.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20251005_071200.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20251005_071200.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20251005_071200.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20251005_071200.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20251005_071200.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20251005_071200.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20251005_071200.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20251005_071200.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20251005_071200.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20251005_071200.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20251005_071200.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20251005_071200.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20251005_071300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20251005_071300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20251005_071300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20251005_071300.WAV,,,,,,,0.5776920914649963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20251005_071300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20251005_071300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20251005_071300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20251005_071300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20251005_071300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20251005_071300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20251005_071300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20251005_071300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20251005_071300.WAV,,,,,,,,,0.45016616582870483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20251005_071300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20251005_071300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20251005_071300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20251005_071300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20251005_071300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20251005_071300.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20251005_071400.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20251005_071400.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20251005_071400.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20251005_071400.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20251005_071400.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20251005_071400.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20251005_071400.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20251005_071400.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20251005_071400.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20251005_071400.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20251005_071400.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20251005_071400.WAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
