start,end,file,Microcentrum rhombifolium_Greater Angle-wing,Sitta canadensis_Red-breasted Nuthatch,Regulus satrapa_Golden-crowned Kinglet,Cyanocitta cristata_Blue Jay,Aegolius acadicus_Northern Saw-whet Owl,Passerella iliaca_Fox Sparrow,Sitta carolinensis_White-breasted Nuthatch,Aechmophorus occidentalis_Western Grebe,Lithobates sylvaticus_Wood Frog,Branta bernicla_Brant
51.0,54.0,20251127_111500.WAV,,,,,,,,,,
54.0,55.0,20251127_111500.WAV,,,,,,,,,,
0.0,3.0,20251127_111600.WAV,,,,,,,,,,
3.0,6.0,20251127_111600.WAV,,,,,,,,,,
6.0,9.0,20251127_111600.WAV,,,,,,,,,,
9.0,12.0,20251127_111600.WAV,,,,,,,,,,
12.0,15.0,20251127_111600.WAV,,,,,,,,,,
15.0,18.0,20251127_111600.WAV,,,,,,,,,,
18.0,21.0,20251127_111600.WAV,,,,,,,,,,
21.0,24.0,20251127_111600.WAV,,,,,,,,,,
24.0,27.0,20251127_111600.WAV,,,,,,,,,,
27.0,30.0,20251127_111600.WAV,,,,,,,,,,
30.0,33.0,20251127_111600.WAV,,,,,,,,,,
33.0,36.0,20251127_111600.WAV,,,,,,,,,,
36.0,39.0,20251127_111600.WAV,,,,,,,,,,
39.0,42.0,20251127_111600.WAV,,,,,,,,,,
42.0,45.0,20251127_111600.WAV,,,,,,,,,,
45.0,48.0,20251127_111600.WAV,,,,,,,,,,
48.0,51.0,20251127_111600.WAV,,,,,,,,,,
51.0,54.0,20251127_111600.WAV,,,,,,,,,,
54.0,55.0,20251127_111600.WAV,,,,,,,,,,
0.0,3.0,20251127_111700.WAV,,,,,,,,,,
3.0,6.0,20251127_111700.WAV,,,,,,,,,,
6.0,9.0,20251127_111700.WAV,,,,,,,,,,
9.0,12.0,20251127_111700.WAV,,,,,,,,,,
12.0,15.0,20251127_111700.WAV,,,,,,,,,,
15.0,18.0,20251127_111700.WAV,,,,,,,,,,
18.0,21.0,20251127_111700.WAV,,,,,,,,,,
21.0,24.0,20251127_111700.WAV,,,,,,,,,,
24.0,27.0,20251127_111700.WAV,,,,,,,,,,
27.0,30.0,20251127_111700.WAV,,,,,,,,,,
30.0,33.0,20251127_111700.WAV,,,,,,,,,,
33.0,36.0,20251127_111700.WAV,,,,,,,,,,
36.0,39.0,20251127_111700.WAV,,,,,,,,,,
39.0,42.0,20251127_111700.WAV,,,,,,,,,,
42.0,45.0,20251127_111700.WAV,,,,,,,,,,
45.0,48.0,20251127_111700.WAV,,,,,,,,,,
48.0,51.0,20251127_111700.WAV,,,,,,,,,,
51.0,54.0,20251127_111700.WAV,,,,,,,,,,
54.0,55.0,20251127_111700.WAV,,,,,,,,,,
0.0,3.0,20251127_111800.WAV,,,,,,,,,,
3.0,6.0,20251127_111800.WAV,,,,,,,,,,
6.0,9.0,20251127_111800.WAV,,,,,,,,,,
9.0,12.0,20251127_111800.WAV,,,,,,,,,,
12.0,15.0,20251127_111800.WAV,,,,,,,,,,
15.0,18.0,20251127_111800.WAV,,,,,,,,,,
18.0,21.0,20251127_111800.WAV,,,,,,,,,,
21.0,24.0,20251127_111800.WAV,,,,,,,,,,
24.0,27.0,20251127_111800.WAV,,,,,,,,,,
27.0,30.0,20251127_111800.WAV,,,,,,,,,,
30.0,33.0,20251127_111800.WAV,,,,,,,,,,
33.0,36.0,20251127_111800.WAV,,,,,,,,,,
36.0,39.0,20251127_111800.WAV,,,,,,,,,,
39.0,42.0,20251127_111800.WAV,,,,,,,,,,
42.0,45.0,20251127_111800.WAV,,,,,,,,,,
45.0,48.0,20251127_111800.WAV,,,,,,,,,,
48.0,51.0,20251127_111800.WAV,,,,,,,,,,
51.0,54.0,20251127_111800.WAV,,,,,,,,,,
54.0,55.0,20251127_111800.WAV,,,,,,,,,,
0.0,3.0,20251127_111900.WAV,,,,,,,,,,
3.0,6.0,20251127_111900.WAV,,,,,,,,,,
6.0,9.0,20251127_111900.WAV,,,,,,,,,,
9.0,12.0,20251127_111900.WAV,,,,,,,,,,
12.0,15.0,20251127_111900.WAV,,,,,,,,,,
15.0,18.0,20251127_111900.WAV,,,,,,,,,,
18.0,21.0,20251127_111900.WAV,,,,,,,,,,
21.0,24.0,20251127_111900.WAV,,,,,,,,,,
24.0,27.0,20251127_111900.WAV,,,,,,,,,,
27.0,30.0,20251127_111900.WAV,,,,,,,,,,
30.0,33.0,20251127_111900.WAV,,,,,,,,,,
33.0,36.0,20251127_111900.WAV,,,,,,,,,,
36.0,39.0,20251127_111900.WAV,,,,,,,,,,
39.0,42.0,20251127_111900.WAV,,,,,,,,,,
42.0,45.0,20251127_111900.WAV,,,,,,,,,,
45.0,48.0,20251127_111900.WAV,,,,,,,,,,
48.0,51.0,20251127_111900.WAV,,,,,,,,,,
51.0,54.0,20251127_111900.WAV,,,,,,,,,,
54.0,55.0,20251127_111900.WAV,,,,,,,,,,
0.0,3.0,20251127_112000.WAV,,,,,,,,,,
3.0,6.0,20251127_112000.WAV,,,,,,,,,,
6.0,9.0,20251127_112000.WAV,,,,,,,,,,
9.0,12.0,20251127_112000.WAV,,,,,,,,,,
12.0,15.0,20251127_112000.WAV,,,,,,,,,,
15.0,18.0,20251127_112000.WAV,,,,,,,,,,
18.0,21.0,20251127_112000.WAV,,,,,,,,,,
21.0,24.0,20251127_112000.WAV,,,,,,,,,,
24.0,27.0,20251127_112000.WAV,,,,,,,,,,
27.0,30.0,20251127_112000.WAV,,,,,,,,,,
30.0,33.0,20251127_112000.WAV,,,,,,,,,,
33.0,36.0,20251127_112000.WAV,,,,,,,,,,
36.0,39.0,20251127_112000.WAV,,,,,,,,,,
39.0,42.0,20251127_112000.WAV,,,,,,,,,,
42.0,45.0,20251127_112000.WAV,,,,,,,,,,
45.0,48.0,20251127_112000.WAV,,,,,,,,,,
48.0,51.0,20251127_112000.WAV,,,,,,,,,,
51.0,54.0,20251127_112000.WAV,,,,,,,,,,
54.0,55.0,20251127_112000.WAV,,,,,,,,,,
0.0,3.0,20251127_112100.WAV,,,,,,,,,,
3.0,6.0,20251127_112100.WAV,,,,,,,,,,
6.0,9.0,20251127_112100.WAV,,,,,,,,,,
9.0,12.0,20251127_112100.WAV,,,,,,,,,,
12.0,15.0,20251127_112100.WAV,,,,,,,,,,
15.0,18.0,20251127_112100.WAV,,0.5558866858482361,,,,,,,,
18.0,21.0,20251127_112100.WAV,,,,,,,,,,
21.0,24.0,20251127_112100.WAV,,,,,,,,,,
24.0,27.0,20251127_112100.WAV,,,,,,,,,,
27.0,30.0,20251127_112100.WAV,,,,,,,,,,
30.0,33.0,20251127_112100.WAV,,,,,,,,,,
33.0,36.0,20251127_112100.WAV,,,,,,,,,,
36.0,39.0,20251127_112100.WAV,,,,,,,,,,
39.0,42.0,20251127_112100.WAV,,,,,,,,,,
42.0,45.0,20251127_112100.WAV,,,,,,,,,,
45.0,48.0,20251127_112100.WAV,,,,,,,,,,
48.0,51.0,20251127_112100.WAV,,,,,,,,,,
51.0,54.0,20251127_112100.WAV,,,,,,,,,,
54.0,55.0,20251127_112100.WAV,,,,,,,,,,
0.0,3.0,20251127_112200.WAV,,,,,,,,,,
3.0,6.0,20251127_112200.WAV,,,,,,,,,,
6.0,9.0,20251127_112200.WAV,,,,,,,,,,
9.0,12.0,20251127_112200.WAV,,,,,,,,,,
12.0,15.0,20251127_112200.WAV,,,,,,,,,,
15.0,18.0,20251127_112200.WAV,,,,,,,,,,
18.0,21.0,20251127_112200.WAV,,,,,,,,,,
21.0,24.0,20251127_112200.WAV,,,,,,,,,,
24.0,27.0,20251127_112200.WAV,,,,,,,,,,
27.0,30.0,20251127_112200.WAV,,,,,,,,,,
30.0,33.0,20251127_112200.WAV,,,,,,,,,,
33.0,36.0,20251127_112200.WAV,,,,,,,,,,
36.0,39.0,20251127_112200.WAV,,,,,,,,,,
39.0,42.0,20251127_112200.WAV,,,,,,,,,,
42.0,45.0,20251127_112200.WAV,,,,,,,,,,
45.0,48.0,20251127_112200.WAV,,,,,,,,,,
48.0,51.0,20251127_112200.WAV,,,,,,,,,,
51.0,54.0,20251127_112200.WAV,,,,,,,,,,
54.0,55.0,20251127_112200.WAV,,,,,,,,,,
0.0,3.0,20251127_112300.WAV,,,,,,,,,,
3.0,6.0,20251127_112300.WAV,,,,,,,,,,
6.0,9.0,20251127_112300.WAV,,,,,,,,,,
9.0,12.0,20251127_112300.WAV,,,,,,,,,,
12.0,15.0,20251127_112300.WAV,,,,,,,,,,
15.0,18.0,20251127_112300.WAV,,,,,,,,,,
18.0,21.0,20251127_112300.WAV,,,,,,,,,,
21.0,24.0,20251127_112300.WAV,,,,,,,,,,
24.0,27.0,20251127_112300.WAV,,,,,,,,,,
27.0,30.0,20251127_112300.WAV,,,,,,,,,,
30.0,33.0,20251127_112300.WAV,,,,,,,,,,
33.0,36.0,20251127_112300.WAV,,,,,,,,,,
36.0,39.0,20251127_112300.WAV,,,,,,,,,,
39.0,42.0,20251127_112300.WAV,,,,,,,,,,
42.0,45.0,20251127_112300.WAV,,,,,,,,,,
45.0,48.0,20251127_112300.WAV,,0.6590121388435364,,,,,,,,
48.0,51.0,20251127_112300.WAV,,,,,,,,,,
51.0,54.0,20251127_112300.WAV,,,,,,,,,,
54.0,55.0,20251127_112300.WAV,,,,,,,,,,
0.0,3.0,20251127_112400.WAV,,,,,,,,,,
3.0,6.0,20251127_112400.WAV,,,,,,,,,,
6.0,9.0,20251127_112400.WAV,,,,,,,,,,
9.0,12.0,20251127_112400.WAV,,,,,,,,,,
12.0,15.0,20251127_112400.WAV,,,,,,,,,,
15.0,18.0,20251127_112400.WAV,,,,,,,,,,
18.0,21.0,20251127_112400.WAV,,,,,,,,,,
21.0,24.0,20251127_112400.WAV,,,,,,,,,,
24.0,27.0,20251127_112400.WAV,,,,,,,,,,
27.0,30.0,20251127_112400.WAV,,,,,,,,,,
30.0,33.0,20251127_112400.WAV,,,,,,,,,,
33.0,36.0,20251127_112400.WAV,,,,,,,,,,
36.0,39.0,20251127_112400.WAV,,,,,,,,,,
39.0,42.0,20251127_112400.WAV,,,,,,,,,,
42.0,45.0,20251127_112400.WAV,,,,,,,,,,
45.0,48.0,20251127_112400.WAV,,,,,,,,,,
48.0,51.0,20251127_112400.WAV,,,,,,,,,,
51.0,54.0,20251127_112400.WAV,,,,,,,,,,
54.0,55.0,20251127_112400.WAV,,,,,,,,,,
0.0,3.0,20251127_112500.WAV,,,,,,,,,,
3.0,6.0,20251127_112500.WAV,,,,,,,,,,
6.0,9.0,20251127_112500.WAV,,,,,,,,,,
9.0,12.0,20251127_112500.WAV,,,,,,,,,,
12.0,15.0,20251127_112500.WAV,,,,,,,,,,
15.0,18.0,20251127_112500.WAV,,0.400237113237381,,,,,,,,
18.0,21.0,20251127_112500.WAV,,,,,,,,,,
21.0,24.0,20251127_112500.WAV,,,,,,,,,,
24.0,27.0,20251127_112500.WAV,,,,,,,,,,
27.0,30.0,20251127_112500.WAV,,,,,,,,,,
30.0,33.0,20251127_112500.WAV,,,,,,,,,,
33.0,36.0,20251127_112500.WAV,,,,,,,,,,
36.0,39.0,20251127_112500.WAV,,,,,,,,,,
39.0,42.0,20251127_112500.WAV,,,,,,,,,,
42.0,45.0,20251127_112500.WAV,,,,,,,,,,
45.0,48.0,20251127_112500.WAV,,,,,,,,,,
48.0,51.0,20251127_112500.WAV,,,,,,,,,,
51.0,54.0,20251127_112500.WAV,,,,,,,,,,
54.0,55.0,20251127_112500.WAV,,,,,,,,,,
0.0,3.0,20251127_112600.WAV,,0.6301290392875671,,,,,,,,
3.0,6.0,20251127_112600.WAV,,,,,,,,,,
6.0,9.0,20251127_112600.WAV,,,,,,,,,,
9.0,12.0,20251127_112600.WAV,,0.6354709267616272,,,,,,,,
12.0,15.0,20251127_112600.WAV,,,,,,,,,,
15.0,18.0,20251127_112600.WAV,,,,,,,,,,
18.0,21.0,20251127_112600.WAV,,,,,,,,,,
21.0,24.0,20251127_112600.WAV,,,,,,,,,,
24.0,27.0,20251127_112600.WAV,,,,,,,,,,
27.0,30.0,20251127_112600.WAV,,,,,,,,,,
30.0,33.0,20251127_112600.WAV,,,,,,,,,,
33.0,36.0,20251127_112600.WAV,,,,,,,,,,
36.0,39.0,20251127_112600.WAV,,,,,,,,,,
39.0,42.0,20251127_112600.WAV,,,,,,,,,,
42.0,45.0,20251127_112600.WAV,,,,,,,,,,
45.0,48.0,20251127_112600.WAV,,,,,,,,,,
48.0,51.0,20251127_112600.WAV,,,,,,,,,,
51.0,54.0,20251127_112600.WAV,,,,,,,,,,
54.0,55.0,20251127_112600.WAV,,,,,,,,,,
0.0,3.0,20251127_112700.WAV,,,,,,,,,,
3.0,6.0,20251127_112700.WAV,,,,,,,,,,
6.0,9.0,20251127_112700.WAV,,,,,,,,,,
9.0,12.0,20251127_112700.WAV,,,,,,,,,,
12.0,15.0,20251127_112700.WAV,,,,,,,,,,
15.0,18.0,20251127_112700.WAV,,,,,,,,,,
18.0,21.0,20251127_112700.WAV,,,,,,,,,,
21.0,24.0,20251127_112700.WAV,,,,,,,,,,
24.0,27.0,20251127_112700.WAV,,0.5509719252586365,,,,,,,,
27.0,30.0,20251127_112700.WAV,,,,,,,,,,
30.0,33.0,20251127_112700.WAV,,,,,,,,,,
33.0,36.0,20251127_112700.WAV,,,,,,,,,,
36.0,39.0,20251127_112700.WAV,,,,,,,,,,
39.0,42.0,20251127_112700.WAV,,,,,,,,,,
42.0,45.0,20251127_112700.WAV,,,,,,,,,,
45.0,48.0,20251127_112700.WAV,,,,,,,,,,
48.0,51.0,20251127_112700.WAV,,,,,,,,,,
51.0,54.0,20251127_112700.WAV,,,,,,,,,,
54.0,55.0,20251127_112700.WAV,,,,,,,,,,
0.0,3.0,20251127_112800.WAV,,,,,,,,,,
3.0,6.0,20251127_112800.WAV,,,,,,,,,,
6.0,9.0,20251127_112800.WAV,,,,,,,,,,
9.0,12.0,20251127_112800.WAV,,,,,,,,,,
12.0,15.0,20251127_112800.WAV,,,,,,,,,,
15.0,18.0,20251127_112800.WAV,,,,,,,,,,
18.0,21.0,20251127_112800.WAV,,,,,,,,,,
21.0,24.0,20251127_112800.WAV,,,,,,,,,,
24.0,27.0,20251127_112800.WAV,,,,,,,,,,
27.0,30.0,20251127_112800.WAV,,,,,,,,,,
30.0,33.0,20251127_112800.WAV,,,,,,,,,,
33.0,36.0,20251127_112800.WAV,,,,,,,,,,
36.0,39.0,20251127_112800.WAV,,,,,,,,,,
39.0,42.0,20251127_112800.WAV,,,,,,,,,,
42.0,45.0,20251127_112800.WAV,,,,,,,,,,
45.0,48.0,20251127_112800.WAV,,,,,,,,,,
48.0,51.0,20251127_112800.WAV,,,,,,,,,,
51.0,54.0,20251127_112800.WAV,,,,,,,,,,
54.0,55.0,20251127_112800.WAV,,,,,,,,,,
0.0,3.0,20251127_112900.WAV,,,,,,,,,,
3.0,6.0,20251127_112900.WAV,,,,,,,,,,
6.0,9.0,20251127_112900.WAV,,,,,,,,,,
9.0,12.0,20251127_112900.WAV,,,,,,,,,,
12.0,15.0,20251127_112900.WAV,,,,,,,,,,
15.0,18.0,20251127_112900.WAV,,,,,,,,,,
18.0,21.0,20251127_112900.WAV,,,,,,,,,,
21.0,24.0,20251127_112900.WAV,,,,,,,,,,
24.0,27.0,20251127_112900.WAV,,,,,,,,,,
27.0,30.0,20251127_112900.WAV,,,,,,,,,,
30.0,33.0,20251127_112900.WAV,,,,,,,,,,
33.0,36.0,20251127_112900.WAV,,,,,,,,,,
36.0,39.0,20251127_112900.WAV,,,,,,,,,,
39.0,42.0,20251127_112900.WAV,,,,,,,,,,
42.0,45.0,20251127_112900.WAV,,,,,,,,,,
45.0,48.0,20251127_112900.WAV,,,,,,,,,,
48.0,51.0,20251127_112900.WAV,,,,,,,,,,
51.0,54.0,20251127_112900.WAV,,,,,,,,,,
54.0,55.0,20251127_112900.WAV,,,,,,,,,,
0.0,3.0,20251127_170000.WAV,,,,,,,,,,
3.0,6.0,20251127_170000.WAV,,,,,,,,,,
6.0,9.0,20251127_170000.WAV,,,,,,,,,,
9.0,12.0,20251127_170000.WAV,,,,,,,,,,
12.0,15.0,20251127_170000.WAV,,,,,,,,,,
15.0,18.0,20251127_170000.WAV,,,,,,,,,,
18.0,21.0,20251127_170000.WAV,,,,,,,,,,
21.0,24.0,20251127_170000.WAV,,,,,,,,,,
24.0,27.0,20251127_170000.WAV,,,,,,,,,,
27.0,30.0,20251127_170000.WAV,,,,,,,,,,
30.0,33.0,20251127_170000.WAV,,,,,,,,,,
33.0,36.0,20251127_170000.WAV,,,,,,,,,,
36.0,39.0,20251127_170000.WAV,,,,,,,,,,
39.0,42.0,20251127_170000.WAV,,,,,,,,,,
42.0,45.0,20251127_170000.WAV,,,,,,,,,,
45.0,48.0,20251127_170000.WAV,,,,,,,,,,
48.0,51.0,20251127_170000.WAV,,,,,,,,,,
51.0,54.0,20251127_170000.WAV,,,,,,,,,,
54.0,55.0,20251127_170000.WAV,,,,,,,,,,
0.0,3.0,20251127_170100.WAV,,,,,,,,,,
3.0,6.0,20251127_170100.WAV,,,,,,,,,,
6.0,9.0,20251127_170100.WAV,,,,,,,,,,
9.0,12.0,20251127_170100.WAV,,,,,,,,,,
12.0,15.0,20251127_170100.WAV,,,,,,,,,,
15.0,18.0,20251127_170100.WAV,,,,,,,,,,
18.0,21.0,20251127_170100.WAV,,,,,,,,,,
21.0,24.0,20251127_170100.WAV,,,,,,,,,,
24.0,27.0,20251127_170100.WAV,,,,,,,,,,
27.0,30.0,20251127_170100.WAV,,,,,,,,,,
30.0,33.0,20251127_170100.WAV,,,,,,,,,,
33.0,36.0,20251127_170100.WAV,,,,,,,,,,
36.0,39.0,20251127_170100.WAV,,,,,,,,,,
39.0,42.0,20251127_170100.WAV,,,,,,,,,,
42.0,45.0,20251127_170100.WAV,,,,,,,,,,
45.0,48.0,20251127_170100.WAV,,,,,,,,,,
48.0,51.0,20251127_170100.WAV,,,,,,,,,,
51.0,54.0,20251127_170100.WAV,,,,,,,,,,
54.0,55.0,20251127_170100.WAV,,,,,,,,,,
0.0,3.0,20251127_170200.WAV,,,,,,,,,,
3.0,6.0,20251127_170200.WAV,,,,,,,,,,
6.0,9.0,20251127_170200.WAV,,,,,,,,,,
9.0,12.0,20251127_170200.WAV,,,,,,,,,,
12.0,15.0,20251127_170200.WAV,,,,,,,,,,
15.0,18.0,20251127_170200.WAV,,,,,,,,,,
18.0,21.0,20251127_170200.WAV,,,,,,,,,,
21.0,24.0,20251127_170200.WAV,,,,,,,,,,
24.0,27.0,20251127_170200.WAV,,,,,,,,,,
27.0,30.0,20251127_170200.WAV,,,,,,,,,,
30.0,33.0,20251127_170200.WAV,,,,,,,,,,
33.0,36.0,20251127_170200.WAV,,,,,,,,,,
36.0,39.0,20251127_170200.WAV,,,,,,,,,,
39.0,42.0,20251127_170200.WAV,,,,,,,,,,
42.0,45.0,20251127_170200.WAV,,,,,,,,,,
45.0,48.0,20251127_170200.WAV,,,,,,,,,,
48.0,51.0,20251127_170200.WAV,,,,,,,,,,
51.0,54.0,20251127_170200.WAV,,,,,,,,,,
54.0,55.0,20251127_170200.WAV,,,,,,,,,,
0.0,3.0,20251127_170300.WAV,,,,,,,,,,
3.0,6.0,20251127_170300.WAV,,,,,,,,,,
6.0,9.0,20251127_170300.WAV,,,,,,,,,,
9.0,12.0,20251127_170300.WAV,,,,,,,,,,
12.0,15.0,20251127_170300.WAV,,,,,,,,,,
15.0,18.0,20251127_170300.WAV,,,,,,,,,,
18.0,21.0,20251127_170300.WAV,,,,,,,,,,
21.0,24.0,20251127_170300.WAV,,,,,,,,,,
24.0,27.0,20251127_170300.WAV,,,,,,,,,,
27.0,30.0,20251127_170300.WAV,,,,,,,,,,
30.0,33.0,20251127_170300.WAV,,,,,,,,,,
33.0,36.0,20251127_170300.WAV,,,,,,,,,,
36.0,39.0,20251127_170300.WAV,,,,,,,,,,
39.0,42.0,20251127_170300.WAV,,,,,,,,,,
42.0,45.0,20251127_170300.WAV,,,,,,,,,,
45.0,48.0,20251127_170300.WAV,,,,,,,,,,
48.0,51.0,20251127_170300.WAV,,,,,,,,,,
51.0,54.0,20251127_170300.WAV,,,,,,,,,,
54.0,55.0,20251127_170300.WAV,,,,,,,,,,
0.0,3.0,20251127_170400.WAV,,,,,,,,,,
3.0,6.0,20251127_170400.WAV,,,,,,,,,,
6.0,9.0,20251127_170400.WAV,,,,,,,,,,
9.0,12.0,20251127_170400.WAV,,,,,,,,,,
12.0,15.0,20251127_170400.WAV,,,,,,,,,,
15.0,18.0,20251127_170400.WAV,,,,,,,,,,
18.0,21.0,20251127_170400.WAV,,,,,,,,,,
21.0,24.0,20251127_170400.WAV,,,,,,,,,,
24.0,27.0,20251127_170400.WAV,,,,,,,,,,
27.0,30.0,20251127_170400.WAV,,,,,,,,,,
30.0,33.0,20251127_170400.WAV,,,,,,,,,,
33.0,36.0,20251127_170400.WAV,,,,,,,,,,
36.0,39.0,20251127_170400.WAV,,,,,,,,,,
39.0,42.0,20251127_170400.WAV,,,,,,,,,,
42.0,45.0,20251127_170400.WAV,,,,,,,,,,
45.0,48.0,20251127_170400.WAV,,,,,,,,,,
48.0,51.0,20251127_170400.WAV,,,,,,,,,,
51.0,54.0,20251127_170400.WAV,,,,,,,,,,
54.0,55.0,20251127_170400.WAV,,,,,,,,,,
0.0,3.0,20251127_170500.WAV,,,,,,,,,,
3.0,6.0,20251127_170500.WAV,,,,,,,,,,
6.0,9.0,20251127_170500.WAV,,,,,,,,,,
9.0,12.0,20251127_170500.WAV,,,,,,,,,,
12.0,15.0,20251127_170500.WAV,,,,,,,,,,
15.0,18.0,20251127_170500.WAV,,,,,,,,,,
18.0,21.0,20251127_170500.WAV,,,,,,,,,,
21.0,24.0,20251127_170500.WAV,,,,,,,,,,
24.0,27.0,20251127_170500.WAV,,,,,,,,,,
27.0,30.0,20251127_170500.WAV,,,,,,,,,,
30.0,33.0,20251127_170500.WAV,,,,,,,,,,
33.0,36.0,20251127_170500.WAV,,,,,,,,,,
36.0,39.0,20251127_170500.WAV,,,,,,,,,,
39.0,42.0,20251127_170500.WAV,,,,,,,,,,
42.0,45.0,20251127_170500.WAV,,,,,,,,,,
45.0,48.0,20251127_170500.WAV,,,,,,,,,,
48.0,51.0,20251127_170500.WAV,,,,,,,,,,
51.0,54.0,20251127_170500.WAV,,,,,,,,,,
54.0,55.0,20251127_170500.WAV,,,,,,,,,,
0.0,3.0,20251127_170600.WAV,,,,,,,,,,
3.0,6.0,20251127_170600.WAV,,,,,,,,,,
6.0,9.0,20251127_170600.WAV,,,,,,,,,,
9.0,12.0,20251127_170600.WAV,,,,,,,,,,
12.0,15.0,20251127_170600.WAV,,,,,,,,,,
15.0,18.0,20251127_170600.WAV,,,,,,,,,,
18.0,21.0,20251127_170600.WAV,,,,,,,,,,
21.0,24.0,20251127_170600.WAV,,,,,,,,,,
24.0,27.0,20251127_170600.WAV,,,,,,,,,,
27.0,30.0,20251127_170600.WAV,,,,,,,,,,
30.0,33.0,20251127_170600.WAV,,,,,,,,,,
33.0,36.0,20251127_170600.WAV,,,,,,,,,,
36.0,39.0,20251127_170600.WAV,,,,,,,,,,
39.0,42.0,20251127_170600.WAV,,,,,,,,,,
42.0,45.0,20251127_170600.WAV,,,,,,,,,,
45.0,48.0,20251127_170600.WAV,,,,,,,,,,
48.0,51.0,20251127_170600.WAV,,,,,,,,,,
51.0,54.0,20251127_170600.WAV,,,,,,,,,,
54.0,55.0,20251127_170600.WAV,,,,,,,,,,
0.0,3.0,20251127_170700.WAV,,,,,,,,,,
3.0,6.0,20251127_170700.WAV,,,,,,,,,,
6.0,9.0,20251127_170700.WAV,,,,,,,,,,
9.0,12.0,20251127_170700.WAV,,,,,,,,,,
12.0,15.0,20251127_170700.WAV,,,,,,,,,,
15.0,18.0,20251127_170700.WAV,,,,,,,,,,
18.0,21.0,20251127_170700.WAV,,,,,,,,,,
21.0,24.0,20251127_170700.WAV,,,,,,,,,,
24.0,27.0,20251127_170700.WAV,,,,,,,,,,
27.0,30.0,20251127_170700.WAV,,,,,,,,,,
30.0,33.0,20251127_170700.WAV,,,,,,,,,,
33.0,36.0,20251127_170700.WAV,,,,,,,,,,
36.0,39.0,20251127_170700.WAV,,,,,,,,,,
39.0,42.0,20251127_170700.WAV,,,,,,,,,,
42.0,45.0,20251127_170700.WAV,,,,,,,,,,
45.0,48.0,20251127_170700.WAV,,,,,,,,,,
48.0,51.0,20251127_170700.WAV,,,,,,,,,,
51.0,54.0,20251127_170700.WAV,,,,,,,,,,
54.0,55.0,20251127_170700.WAV,,,,,,,,,,
0.0,3.0,20251127_170800.WAV,,,,,,,,,,
3.0,6.0,20251127_170800.WAV,,,,,,,,,,
6.0,9.0,20251127_170800.WAV,,,,,,,,,,
9.0,12.0,20251127_170800.WAV,,,,,,,,,,
12.0,15.0,20251127_170800.WAV,,,,,,,,,,
15.0,18.0,20251127_170800.WAV,,,,,,,,,,
18.0,21.0,20251127_170800.WAV,,,,,,,,,,
21.0,24.0,20251127_170800.WAV,,,,,,,,,,
24.0,27.0,20251127_170800.WAV,,,,,,,,,,
27.0,30.0,20251127_170800.WAV,,,,,,,,,,
30.0,33.0,20251127_170800.WAV,,,,,,,,,,
33.0,36.0,20251127_170800.WAV,,,,,,,,,,
36.0,39.0,20251127_170800.WAV,,,,,,,,,,
39.0,42.0,20251127_170800.WAV,,,,,,,,,,
42.0,45.0,20251127_170800.WAV,,,,,,,,,,
45.0,48.0,20251127_170800.WAV,,,,,,,,,,
48.0,51.0,20251127_170800.WAV,,,,,,,,,,
51.0,54.0,20251127_170800.WAV,,,,,,,,,,
54.0,55.0,20251127_170800.WAV,,,,,,,,,,
0.0,3.0,20251127_170900.WAV,,,,,,,,,,
3.0,6.0,20251127_170900.WAV,,,,,,,,,,
6.0,9.0,20251127_170900.WAV,,,,,,,,,,
9.0,12.0,20251127_170900.WAV,,,,,,,,,,
12.0,15.0,20251127_170900.WAV,,,,,,,,,,
15.0,18.0,20251127_170900.WAV,,,,,,,,,,
18.0,21.0,20251127_170900.WAV,,,,,,,,,,
21.0,24.0,20251127_170900.WAV,,,,,,,,,,
24.0,27.0,20251127_170900.WAV,,,,,,,,,,
27.0,30.0,20251127_170900.WAV,,,,,,,,,,
30.0,33.0,20251127_170900.WAV,,,,,,,,,,
33.0,36.0,20251127_170900.WAV,,,,,,,,,,
36.0,39.0,20251127_170900.WAV,,,,,,,,,,
39.0,42.0,20251127_170900.WAV,,,,,,,,,,
42.0,45.0,20251127_170900.WAV,,,,,,,,,,
45.0,48.0,20251127_170900.WAV,,,,,,,,,,
48.0,51.0,20251127_170900.WAV,,,,,,,,,,
51.0,54.0,20251127_170900.WAV,,,,,,,,,,
54.0,55.0,20251127_170900.WAV,,,,,,,,,,
0.0,3.0,20251127_171000.WAV,,,,,,,,,,
3.0,6.0,20251127_171000.WAV,,,,,,,,,,
6.0,9.0,20251127_171000.WAV,,,,,,,,,,
9.0,12.0,20251127_171000.WAV,,,,,,,,,,
12.0,15.0,20251127_171000.WAV,,,,,,,,,,
15.0,18.0,20251127_171000.WAV,,,,,,,,,,
18.0,21.0,20251127_171000.WAV,,,,,,,,,,
21.0,24.0,20251127_171000.WAV,,,,,,,,,,
24.0,27.0,20251127_171000.WAV,,,,,,,,,,
27.0,30.0,20251127_171000.WAV,,,,,,,,,,
30.0,33.0,20251127_171000.WAV,,,,,,,,,,
33.0,36.0,20251127_171000.WAV,,,,,,,,,,
36.0,39.0,20251127_171000.WAV,,,,,,,,,,
39.0,42.0,20251127_171000.WAV,,,,,,,,,,
42.0,45.0,20251127_171000.WAV,,,,,,,,,,
45.0,48.0,20251127_171000.WAV,,,,,,,,,,
